tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,directors,writers,actorId,actorName,actorName2
tt1219103,movie,Gumuho man ang langit!,Gumuho man ang langit!,0,1969,\N,\N,Drama,nm0807979,"nm2233743,nm2982802",nm0807979,Eddie Rodriguez,
tt1219169,movie,Pagkakamali ba?,Pagkakamali ba?,0,1970,\N,\N,Drama,nm0807979,"nm0604064,nm0807979",nm0807979,Eddie Rodriguez,
tt1225825,movie,Fraternelle Amazonie,Fraternelle Amazonie,0,1965,\N,80,Documentary,nm1511898,nm1511898,nm1511898,Paul Lambert,
tt12275020,movie,Circles of Satan,Circles of Satan,0,1971,\N,\N,Horror,nm11559304,nm11559304,nm11559304,Thomas Webb,
tt1234726,movie,Sexologos,Sexologos,0,1973,\N,95,Documentary,"nm3016817,nm3017182",\N,nm3016817,Daniele Dezard,
tt1245090,movie,Dali in New York,Dali in New York,0,1965,\N,57,Documentary,nm0093946,\N,nm0093946,Jack Bond,
tt12478562,movie,Ya Malak,Ya Malak,0,1964,\N,\N,Comedy,nm2629998,\N,nm2629998,Nandu Khote,
tt12542376,movie,Dar Donya Biganeh Bodam,Dar Donya Biganeh Bodam,0,1965,\N,120,Family,nm5815847,nm5815847,nm5815847,Nader Bayat,
tt12587650,movie,Beggars of Tehran,Gedayan Tehran,0,1967,\N,90,"Comedy,Drama,Musical",nm0267198,\N,nm0267198,Mohamad Ali Fardin,
tt12631598,movie,Le message des Tibétains,Le message des Tibétains,0,1966,\N,\N,Documentary,nm2108180,nm2108180,nm2108180,Arnaud Desjardins,
tt12663240,movie,Bob Dylan's Circus Movie,Bob Dylan's Circus Movie,0,1967,\N,\N,Drama,nm0001168,nm0001168,nm0001168,Bob Dylan,
tt12734200,movie,I valitsa me to ptoma,I valitsa me to ptoma,0,1963,\N,64,Thriller,nm0517986,nm2786363,nm0517986,Giorgos Lois,
tt12866580,movie,You'd Better Go in Disguise,You'd Better Go in Disguise,0,1973,\N,\N,Comedy,nm0843059,\N,nm0843059,Eric Sykes,
tt1293832,movie,Tai tai huai yun le,Tai tai huai yun le,0,1970,\N,100,"Comedy,Romance",nm0160927,nm0160927,nm0160927,Chuang Chiao,
tt1294651,movie,Bitirim,Bitirim,0,1972,\N,\N,"Action,Comedy",nm0022347,nm0022347,nm0022347,Mumtaz Alpaslan,
tt1296386,movie,Insaan Aur Gadha,Insaan Aur Gadha,0,1973,\N,\N,\N,nm2899805,\N,nm2899805,Syed Kamal,
tt1331043,movie,Love Life in Luxembourg,"L'amour, oui! Mais...",0,1970,\N,86,\N,"nm3211501,nm0509833","nm3211501,nm3213213,nm0973946",nm3211501,Philippe Schneider,
tt1346277,movie,Gui xiong shou,Gui xiong shou,0,1964,\N,91,Mystery,"nm0874858,nm1138888",nm1138888,nm1138888,Ying Cheung,
tt1346328,movie,Wu ye zhao hun,Wu ye zhao hun,0,1964,\N,98,"Horror,Mystery",nm1138888,nm1138888,nm1138888,Ying Cheung,
tt1346397,movie,Yi dan,Yi dan,0,1973,\N,\N,"Action,Drama","nm0157311,nm0839307",nm3260701,nm0157311,Feng Kou,
tt13528714,movie,Ueta injû,Ueta injû,0,1972,\N,\N,\N,nm0849437,nm0199028,nm0849437,Naomi Tani,
tt1361554,movie,Ikaw,Ikaw,0,1969,\N,\N,Drama,nm0807979,\N,nm0807979,Eddie Rodriguez,
tt1361565,movie,Mahalin mo sana ako,Mahalin mo sana ako,0,1972,\N,\N,Drama,nm0807979,nm0807979,nm0807979,Eddie Rodriguez,
tt1364205,movie,Dugo ang kulay ng pag-Ibig,Dugo ang kulay ng pag-Ibig,0,1966,\N,\N,Drama,nm0721270,"nm1045138,nm0721270",nm0721270,Efren Reyes,
tt1369553,movie,Preacherman Meets Widderwoman,Preacherman Meets Widderwoman,0,1973,\N,94,Comedy,nm0899164,"nm0281353,nm0570729,nm0899164",nm0899164,Albert T. Viola,
tt1389763,movie,Ge hou qi yu ji,Ge hou qi yu ji,0,1972,\N,\N,Drama,nm1868539,\N,nm1868539,Wei Kang,
tt1407138,movie,Apat na bagwis,Apat na bagwis,0,1972,\N,\N,Action,nm0034925,nm1046027,nm0034925,Jun Aristorenas,
tt1407143,movie,Ang asawa kong barat,Ang asawa kong barat,0,1963,\N,\N,Comedy,nm0721270,nm0721270,nm0721270,Efren Reyes,
tt1407279,movie,Putol na kampilan,Putol na kampilan,0,1972,\N,\N,Action,nm0034925,nm1046027,nm0034925,Jun Aristorenas,
tt14074322,movie,The White Search,The White Search,0,1970,\N,89,"Documentary,Sport",nm0058209,nm6852683,nm0058209,Dick Barrymore,
tt14074548,movie,"Jerônimo, o Herói do Sertão","Jerônimo, o Herói do Sertão",0,1971,\N,90,Adventure,nm0149457,\N,nm0149457,C. Adolpho Chadler,
tt14074750,movie,A Grande fuga,A Grande fuga,0,1972,\N,78,Drama,nm12329527,\N,nm12329527,Wilson Gomes de Araujo,
tt1418250,movie,Sakim,Sakim,0,1971,\N,\N,Drama,nm1045141,"nm3415724,nm0751834",nm1045141,Van De Leon,
tt1422696,movie,Marga,Marga,0,1969,\N,110,Drama,nm0873032,\N,nm0873032,Byomkesh Tripathi,
tt1445719,movie,Praptham,Praptham,0,1971,\N,\N,\N,nm0767800,"nm0040490,nm0611971",nm0767800,Savitri,
tt1449839,movie,Programm DDR,Programm DDR,0,1970,\N,51,Documentary,"nm1305097,nm2099954",nm0062303,nm1305097,Heinz Hafke,
tt1464245,movie,Kuzhandai Ullam,Kuzhandai Ullam,0,1969,\N,143,\N,nm0767800,\N,nm0767800,Savitri,
tt14650302,movie,Pkai Dos Kuntuy,Pkai Dos Kuntuy,0,1968,\N,\N,\N,nm0625831,\N,nm0625831,Nop Nem,
tt1467248,movie,Chronique d'un couple,Chronique d'un couple,0,1971,\N,81,Drama,nm0169051,"nm0169051,nm0485036",nm0169051,Roger Coggio,
tt1468867,movie,Nympho,Nympho,0,1965,\N,63,Sci-Fi,nm0587741,nm3532690,nm0587741,Nick Millard,
tt14696452,movie,Mathrubhoomi,Mathrubhoomi,0,1969,\N,117,\N,nm1029748,"nm10975428,nm1029748,nm6497488",nm1029748,M.S. Gopinath,
tt1479274,movie,La secte du diable,La secte du diable,1,1971,\N,\N,"Adult,Crime,Horror",nm0105319,nm0105319,nm0105319,Willy Braque,
tt1480817,movie,Madju tak gentar,Madju tak gentar,0,1965,\N,97,Drama,nm0432438,nm0432438,nm0432438,Turino Junaidy,
tt1482164,movie,Kartika aju,Kartika aju,0,1963,\N,\N,Drama,nm0432438,nm0432438,nm0432438,Turino Junaidy,
tt14844290,movie,Neang Keo Nama,Neang Keo Nama,0,1967,\N,\N,\N,nm3812591,\N,nm3812591,Dy Saveth,
tt15257580,movie,Le politique,Le politique,0,1970,\N,65,Drama,"nm1354975,nm4749364,nm12859440,nm1572987","nm1354975,nm4749364,nm1572987,nm12859440",nm1354975,Jean-Paul Fargier,
tt1538255,movie,Dil Da Jani,Dil Da Jani,0,1967,\N,\N,Musical,nm3189304,\N,nm3189304,Riaz Ahmad,
tt15425142,movie,This Is Skiing,This Is Skiing,0,1969,\N,94,"Documentary,Sport",nm0589498,nm0589498,nm0589498,Warren Miller,
tt15711452,movie,Underground New York,Underground New York,0,1968,\N,51,Documentary,nm0045477,nm0045477,nm0045477,Gideon Bachmann,
tt1575676,movie,Shen mi nu lang bai ru shuang,Shen mi nu lang bai ru shuang,0,1973,\N,\N,Drama,"nm0041229,nm2095456",nm0041229,nm2095456,Chiang Ting,
tt15806978,movie,Hathara Maha Nidanaya,Hathara Maha Nidanaya,0,1965,\N,\N,Drama,nm0673326,"nm0008691,nm0673326,nm13078007",nm0673326,L.M. Perera,
tt15807054,movie,Sweep Ticket,Sweep Ticket,0,1965,\N,\N,Drama,"nm13078040,nm3466742","nm12812499,nm0602420,nm8803443,nm12812477,nm1033861",nm3466742,Florida Jayalath,
tt1587240,movie,Panna Hirey Chunni,Panna Hirey Chunni,0,1969,\N,\N,\N,nm0201912,\N,nm0201912,Sukhen Das,
tt1600461,movie,Xin hun da xue an,Xin hun da xue an,0,1965,\N,97,"Crime,Thriller",nm0409149,"nm2689101,nm7109780",nm0409149,Yin Wang,
tt16091142,movie,drugs - my love,drugs - my love,0,1971,\N,84,Drama,nm0282562,nm0282562,nm0282562,Michael Flood,
tt1620490,movie,Janab-E-Aali,Janab-E-Aali,0,1968,\N,\N,\N,nm1532452,\N,nm1532452,Diljeet Mirza,
tt1646935,movie,Shen tan yi hao,Shen tan yi hao,0,1970,\N,\N,Adventure,nm0158656,nm0648505,nm0158656,Tat-Wah Tso,
tt1669108,movie,Di belakang tabir,Di belakang tabir,0,1970,\N,\N,Drama,nm0787921,\N,nm0787921,Jins Shamsuddin,
tt1669226,movie,Shehnai,Shehnai,0,1968,\N,\N,\N,nm2899805,\N,nm2899805,Syed Kamal,
tt1670380,movie,Huang pu tan tou,Huang pu tan tou,0,1972,\N,88,Action,nm0157864,nm0157864,nm0157864,Cheng Hou,
tt1708468,movie,"Double Pisces, Scorpio Rising","Double Pisces, Scorpio Rising",0,1970,\N,58,\N,nm2004818,"nm2004818,nm4028688",nm2004818,Dick Fontaine,
tt1734426,movie,Di hou zhuang shi xue,Di hou zhuang shi xue,0,1964,\N,92,Adventure,nm0409149,nm0409149,nm0409149,Yin Wang,
tt1753716,movie,Djalang,Djalang,0,1970,\N,\N,Action,nm0880815,nm0880815,nm0880815,Danu Umbara,
tt1761010,movie,Un film,Un film,0,1970,\N,60,Drama,nm1095396,nm1095396,nm1095396,Sylvina Boissonnas,
tt1767273,movie,6 Jahanam,6 Jahanam,0,1969,\N,\N,"Action,Adventure",nm0708422,nm0708422,nm0708422,P. Ramlee,
tt1767303,movie,Dr. Rushdi,Dr. Rushdi,0,1970,\N,118,Drama,nm0708422,"nm0708422,nm0737901,nm0838432",nm0708422,P. Ramlee,
tt1775330,movie,Ici et maintenant,Ici et maintenant,0,1968,\N,65,\N,nm1044758,\N,nm1044758,Serge Bard,
tt1822256,movie,Mga Hagibis,Mga Hagibis,0,1970,\N,\N,\N,nm0807979,nm0807979,nm0807979,Eddie Rodriguez,
tt1825131,movie,Si tous les amoureux du monde...,Si tous les amoureux du monde...,0,1963,\N,96,Romance,nm3603428,"nm3603428,nm7537298,nm7537297",nm3603428,Gregoire Brainin,
tt1924454,movie,One Millionaire and Two Have-nots,Yek milioner va do mofles,0,1972,\N,\N,Comedy,nm0609330,nm1699849,nm0609330,Mohammad Motevaselani,
tt1925502,movie,Tricksters,Shayyadan,0,1971,\N,\N,"Crime,Drama",nm0609330,nm0609330,nm0609330,Mohammad Motevaselani,
tt1933555,movie,Iranian Ciccio and Franco,Ciccio va Franco-ye vatani,0,1969,\N,93,Comedy,nm2272335,nm2272335,nm2272335,Ali Miri,
tt1933637,movie,Qizil qaz,Qizil qaz,0,1972,\N,94,Drama,nm0846552,nm4460885,nm0846552,Tofig Taghizade,
tt1939693,movie,Guido Mortal,Guido Mortal,0,1970,\N,\N,"Action,Western",nm0034925,"nm2885048,nm1045138",nm0034925,Jun Aristorenas,
tt1945181,movie,Sukhache Sopon,Sukhache Sopon,0,1966,\N,\N,Romance,nm4473013,nm4480353,nm4473013,Al Jerry Braganza,
tt1951179,movie,Lord Forgive Me,Lord Forgive Me,0,1970,\N,\N,\N,nm0158101,nm0158101,nm0158101,Chiquito,
tt1954661,movie,Mga dugong simaron,Mga dugong simaron,0,1970,\N,\N,"Action,Western",nm0034925,nm3387967,nm0034925,Jun Aristorenas,
tt1998344,movie,The Marijuana Kid,The Marijuana Kid,0,1971,\N,\N,\N,nm0158101,nm0158101,nm0158101,Chiquito,
tt1999083,movie,Aguilar,Aguilar,0,1971,\N,\N,\N,nm0034925,nm0579240,nm0034925,Jun Aristorenas,
tt2006056,movie,Anak sa labas,Anak sa labas,0,1971,\N,\N,\N,nm0807979,"nm0579240,nm0807979",nm0807979,Eddie Rodriguez,
tt2007338,movie,Ang mabangis,Ang mabangis,0,1971,\N,\N,\N,nm0034925,nm1046027,nm0034925,Jun Aristorenas,
tt2016221,movie,Kapantay ay langit,Kapantay ay langit,0,1971,\N,\N,\N,nm0807979,\N,nm0807979,Eddie Rodriguez,
tt2034661,movie,Die Spook van Donkergat,Die Spook van Donkergat,0,1973,\N,80,Comedy,"nm0294992,nm4581841",nm4581841,nm4581841,Pieter van der Byl,
tt2036335,movie,As Long as Forever,As Long as Forever,0,1972,\N,\N,\N,nm0807979,"nm4583974,nm0807979",nm0807979,Eddie Rodriguez,
tt2036442,movie,Staal Burger,Staal Burger,0,1969,\N,86,Drama,nm1032245,nm1032245,nm1032245,Daan Retief,
tt2039368,movie,Maskarados,Maskarados,0,1964,\N,\N,Action,nm0721270,"nm0721270,nm0721313",nm0721270,Efren Reyes,
tt2040324,movie,Die Wonderwêreld van Kammie Kamfer,Die Wonderwêreld van Kammie Kamfer,0,1965,\N,80,Comedy,nm1795143,nm0886073,nm1795143,Al Debbo,
tt2042573,movie,Kampilan,Kampilan,0,1972,\N,\N,\N,nm0034925,nm1046027,nm0034925,Jun Aristorenas,
tt2043915,movie,Mani Makudam,Mani Makudam,0,1966,\N,127,Drama,nm1182244,nm0440271,nm1182244,S.S. Rajendran,
tt2055641,movie,Intersection,Intersection,1,1971,\N,63,Adult,"nm0721024,nm4664769",\N,nm0721024,Mary Rexroth,
tt2058093,movie,The Cat Patrol,The Cat Patrol,0,1972,\N,\N,Action,nm0301600,nm0301600,nm0301600,Fred Galang,
tt2058112,movie,The Vagabond Lover,The Vagabond Lover,0,1972,\N,\N,\N,nm0301600,"nm4671503,nm2955300",nm0301600,Fred Galang,
tt2059250,movie,Mysterious Mad Killer,Mysterious Mad Killer,0,1972,\N,\N,\N,nm0301600,"nm4670507,nm0864217",nm0301600,Fred Galang,
tt2061596,movie,Buhay maynila,Buhay maynila,0,1972,\N,\N,Action,nm0034925,nm1046027,nm0034925,Jun Aristorenas,
tt2062489,movie,Batang bicol,Batang bicol,0,1973,\N,\N,\N,nm0301600,"nm4670507,nm1953940",nm0301600,Fred Galang,
tt2064950,movie,Target: The Criminals,Target: The Criminals,0,1973,\N,\N,\N,nm0034925,nm1046027,nm0034925,Jun Aristorenas,
tt2064972,movie,The Prodigal Brothers,The Prodigal Brothers,0,1973,\N,\N,\N,nm0301600,"nm1665156,nm4671503",nm0301600,Fred Galang,
tt2071414,movie,Bahag-hari,Bahag-hari,0,1973,\N,\N,"Music,Romance",nm0158101,"nm0158101,nm0864217",nm0158101,Chiquito,
tt2073593,movie,Johnny Joker,Johnny Joker,0,1973,\N,\N,\N,nm0034925,"nm1046027,nm0579240",nm0034925,Jun Aristorenas,
tt2075302,movie,Santa Fe,Santa Fe,0,1973,\N,\N,Action,nm0034925,nm0708524,nm0034925,Jun Aristorenas,
tt2076254,movie,Lagi sa ala-ala,Lagi sa ala-ala,0,1973,\N,\N,\N,nm0181334,\N,nm0181334,Amado Cortez,
tt20772022,movie,Bir Kadin Tuzagi,Bir Kadin Tuzagi,0,1971,\N,\N,Drama,nm0649305,nm0649305,nm0649305,Lale Oraloglu,
tt2103266,movie,Cauliflower Cupids,Cauliflower Cupids,0,1970,\N,91,Comedy,"nm0678014,nm0789783",nm0678014,nm0678014,Peter Savage,
tt21360558,movie,Guerrilla Cuckoos,Ppalchisan-ui ppeokkugsae,0,1964,\N,93,"Adventure,Family,War","nm13875692,nm13875693","nm13875699,nm13875700",nm13875693,Din Lam,
tt2145602,movie,Nu ren yu qiang dao,Nu ren yu qiang dao,0,1964,\N,93,Adventure,nm0409149,nm0409149,nm0409149,Yin Wang,
tt2173924,movie,Chinese Dragon,Jiang hu yi kuang long,0,1973,\N,87,"Action,Adventure","nm0950680,nm0151866",nm2867240,nm0151866,Yi Chang,
tt2184171,movie,Die Jakkals van Tula Metsi,Die Jakkals van Tula Metsi,0,1967,\N,\N,Drama,nm4854544,\N,nm4854544,Franz Conradie,
tt2187466,movie,Agha Mehdi kalle-paz,Agha Mehdi kalle-paz,0,1973,\N,\N,\N,nm1032416,nm2790789,nm1032416,Manouchehr Sadeghpoor,
tt2215089,movie,Hao xia Huo Yuan Jia,Hao xia Huo Yuan Jia,0,1972,\N,\N,Adventure,nm0409149,nm3734444,nm0409149,Yin Wang,
tt2235456,movie,The Lacey Rituals,The Lacey Rituals,0,1973,\N,63,Documentary,"nm4994645,nm2116011,nm5127572,nm5127530,nm5128348,nm5128248",\N,nm2116011,Bruce Lacey,
tt2235456,movie,The Lacey Rituals,The Lacey Rituals,0,1973,\N,63,Documentary,"nm4994645,nm2116011,nm5127572,nm5127530,nm5128348,nm5128248",\N,nm4994645,Jill Bruce,
tt2235456,movie,The Lacey Rituals,The Lacey Rituals,0,1973,\N,63,Documentary,"nm4994645,nm2116011,nm5127572,nm5127530,nm5128348,nm5128248",\N,nm5127530,Kevin Lacey,
tt2235456,movie,The Lacey Rituals,The Lacey Rituals,0,1973,\N,63,Documentary,"nm4994645,nm2116011,nm5127572,nm5127530,nm5128348,nm5128248",\N,nm5127572,Fred Lacey,
tt2256706,movie,Jane Bond 008: Operation Karachi,Jane Bond 008: Operation Karachi,0,1971,\N,\N,Action,nm0269770,nm0269770,nm0269770,Reza Fazeli,
tt2258563,movie,Sahte papazlar sebekesi,Sahte papazlar sebekesi,0,1973,\N,63,Adventure,nm0022347,nm1388243,nm0022347,Mumtaz Alpaslan,
tt2265175,movie,Unveiled,Bi-hejab,0,1973,\N,\N,"Crime,Drama",nm0994308,"nm0205805,nm2131290",nm0994308,Iraj Ghaderi,
tt2266771,movie,Ki daste gol be ab dade?,Ki daste gol be ab dade?,0,1973,\N,\N,Comedy,nm1033328,"nm4922791,nm1033328",nm1033328,Nosratolah Vahdat,
tt2291204,movie,A Walk by the Sea,A Walk by the Sea,0,1963,\N,\N,Drama,nm0618865,\N,nm0618865,George Nader,
tt2312116,movie,Vanishing Sea,Vanishing Sea,0,1968,\N,\N,Documentary,nm0203472,\N,nm0203472,Robert W. Davison,
tt2336248,movie,N come negrieri,N come negrieri,0,1964,\N,72,Drama,nm0146873,"nm0146873,nm0502248,nm5214965",nm0146873,Alberto Cavallone,
tt2346108,movie,Aasoo Billa,Aasoo Billa,0,1971,\N,\N,Musical,nm1471667,\N,nm1471667,Asad Bukhari,
tt2381107,movie,Bi-gharar,Bi-gharar,0,1973,\N,103,"Adventure,Drama",nm0994308,nm1185770,nm0994308,Iraj Ghaderi,
tt2388643,movie,Atal matal tootoole,Atal matal tootoole,0,1972,\N,\N,"Adventure,Drama",nm0994308,nm2523473,nm0994308,Iraj Ghaderi,
tt2388649,movie,For Whom the Hearts Beat,Baraye ke ghalbha mitapad,0,1971,\N,\N,"Drama,Romance",nm0994308,nm1185770,nm0994308,Iraj Ghaderi,
tt2388685,movie,Jan-sakht,Jan-sakht,0,1971,\N,\N,\N,nm0994308,nm1164838,nm0994308,Iraj Ghaderi,
tt2388691,movie,Wrath of Eagles,Khashm-e oghabha,0,1970,\N,\N,"Adventure,Crime",nm0994308,nm1164838,nm0994308,Iraj Ghaderi,
tt2388697,movie,Leilaj,Leilaj,0,1966,\N,\N,Drama,nm0994308,nm0994308,nm0994308,Iraj Ghaderi,
tt2388751,movie,Oath of Silence,Sogand-e sokoot,0,1969,\N,\N,\N,nm0994308,nm1699849,nm0994308,Iraj Ghaderi,
tt2389550,movie,Moviemakers,Moviemakers,0,1971,\N,65,Drama,nm5265879,"nm0213139,nm5265879",nm5265879,John Pearse,
tt2411994,movie,Laksamana Do Re Mi,Laksamana Do Re Mi,0,1972,\N,111,Comedy,nm0708422,\N,nm0708422,P. Ramlee,
tt2425528,movie,Do Re Mi,Do Re Mi,0,1966,\N,106,Comedy,nm0708422,"nm0708422,nm3635642",nm0708422,P. Ramlee,
tt2474834,movie,You wo jiu you ni,You wo jiu you ni,0,1971,\N,\N,Romance,nm0490571,nm0490571,nm0490571,Chia-Chang Liu,
tt2674044,movie,Khoon Ka Khoon,Khoon Ka Khoon,0,1966,\N,\N,Action,nm0436967,\N,nm0436967,Kamran,
tt2761644,movie,Do Matwale,Do Matwale,0,1966,\N,\N,Action,nm0436967,\N,nm0436967,Kamran,
tt2762810,movie,Grand Tour of London and Paris (by Day and by Night),Grand Tour of London and Paris (by Day and by Night),0,1965,\N,100,Documentary,"nm5499934,nm0890186",nm5499934,nm5499934,Andre de la Varre Jr.,
tt2956162,movie,Sajjan Dushman,Sajjan Dushman,0,1972,\N,\N,Drama,nm3809038,nm1532755,nm3809038,Kifayat Hussain Bhatti,
tt2959058,movie,Dak Ghar,Dak Ghar,0,1965,\N,\N,Drama,nm0892606,"nm0044340,nm0239270,nm0007173,nm0892606",nm0892606,Zul Vellani,
tt3014504,movie,Unlucky Life,Veasna Akosol,0,1969,\N,60,"Drama,Romance",nm0797625,nm0797625,nm0797625,Norodom Sihanouk,
tt3087862,movie,Basti Aur Bazaar,Basti Aur Bazaar,0,1973,\N,129,Drama,nm1288318,\N,nm1288318,Rajdeep,
tt3087932,movie,Mera Shikar,Mera Shikar,0,1973,\N,\N,Action,nm0436967,\N,nm0436967,Kamran,
tt3099096,movie,Irada,Irada,0,1971,\N,\N,Romance,nm1288318,\N,nm1288318,Rajdeep,
tt3121918,movie,Mr. 8 Ball,Mr. 8 Ball,0,1967,\N,\N,\N,nm0158101,nm0158101,nm0158101,Chiquito,
tt3127850,movie,"Okey, ka choy","Okey, ka choy",0,1967,\N,\N,"Comedy,Drama,Musical",nm0158101,nm0158101,nm0158101,Chiquito,
tt3134386,movie,Samuel Bilibid,Samuel Bilibid,0,1967,\N,\N,\N,nm0158101,nm0158101,nm0158101,Chiquito,
tt3184370,movie,Bahake Kadam,Bahake Kadam,0,1971,\N,\N,Thriller,nm5944623,\N,nm5944623,Dharmesh Dutt,
tt3226886,movie,Man Li Man Li Wo Ai Ni,Man Li Man Li Wo Ai Ni,0,1969,\N,\N,Romance,nm0523704,nm0523704,nm0523704,Chi Lu,
tt3424588,movie,Mr Sampath,Mr Sampath,0,1972,\N,145,\N,nm1167164,"nm0621255,nm1167164",nm1167164,Cho Ramaswamy,
tt3460796,movie,Thattungal Thirakkapadum,Thattungal Thirakkapadum,0,1966,\N,124,\N,nm1194078,nm1194078,nm1194078,J.P. Chandrababu,
tt3586084,movie,Der Porno-Graf von Schweden,Der Porno-Graf von Schweden,0,1969,\N,77,Comedy,"nm0330568,nm0908103","nm0330568,nm0908103",nm0330568,Gunter Hendel,
tt3589818,movie,The Dream of Hamish Mose,The Dream of Hamish Mose,0,1969,\N,\N,"Horror,Mystery,Western",nm0593192,nm0593192,nm0593192,Cameron Mitchell,
tt3595090,movie,Binimoy,Binimoy,0,1970,\N,\N,"Drama,Romance",nm2929456,"nm2929456,nm4427695",nm2929456,Subhash Dutta,
tt3777676,movie,The Baby Game,The Baby Game,0,1973,\N,\N,Comedy,"nm0400639,nm0829136",\N,nm0829136,Joe Stewardson,
tt3799230,movie,Nympho Cycler,Nympho Cycler,0,1971,\N,52,Comedy,nm0000248,nm0000248,nm0000248,Edward D. Wood Jr.,
tt3808948,movie,The Men from the Ministry,The Men from the Ministry,0,1971,\N,84,Comedy,nm6565685,"nm6565685,nm6565688,nm1927408",nm6565685,Tom Meehan,
tt4022732,movie,North American Safaris '68,North American Safaris '68,0,1968,\N,90,Documentary,nm6756495,\N,nm6756495,Paul O. Hansen,
tt4313220,movie,Ekhane Pinjar,Ekhane Pinjar,0,1971,\N,130,Drama,"nm1375921,nm0538306,nm0946846,nm1371526","nm4463770,nm1433589",nm1371526,Dilip Mukherjee,
tt4572770,movie,Dhiyan Namanian,Dhiyan Namanian,0,1973,\N,\N,Musical,nm1531125,nm7235477,nm1531125,Inayat Hussain Bhatti,
tt4685544,movie,Carmen,Carmen,0,1972,\N,90,Drama,nm0090707,nm0090707,nm0090707,Walter Bockmayer,
tt4748166,movie,Peng gong qi an,Peng gong qi an,0,1969,\N,101,"Action,Adventure",nm2689101,"nm0838936,nm9278465",nm2689101,Fang-Hsia Chang,
tt4778358,movie,Hanggang may buhay,Hanggang may buhay,0,1966,\N,\N,Western,nm0688093,\N,nm0688093,Fernando Poe Jr.,
tt4865924,movie,A Country Mile,A Country Mile,0,1973,\N,\N,Musical,"nm0338867,nm0001016","nm0001016,nm0247200",nm0001016,David Carradine,
tt4883026,movie,Georg,Georg,0,1964,\N,55,Drama,nm0443397,nm0443397,nm0443397,Stanton Kaye,
tt4949010,movie,The Alcoholic,Alkoli,0,1971,\N,99,Drama,nm1181505,nm1181505,nm1181505,Mohammad Ali Jafari,
tt4955112,movie,Shutorang,Shutorang,0,1964,\N,\N,Family,nm2929456,nm2929456,nm2929456,Subhash Dutta,
tt5026916,movie,Styozhki-dorozhki,Styozhki-dorozhki,0,1964,\N,66,"Comedy,Romance","nm0096846,nm0901307",\N,nm0096846,Oleg Borisov,
tt5066904,movie,Bereg nadezhdy,Bereg nadezhdy,0,1967,\N,75,Drama,nm0898969,nm2972144,nm0898969,Nikolay Vingranovskiy,
tt5164548,movie,14,14,0,1969,\N,\N,"Action,War",nm0688093,\N,nm0688093,Fernando Poe Jr.,
tt5180252,movie,Dugong Kayumanggi,Dugong Kayumanggi,0,1969,\N,\N,"Action,War",nm0034925,nm1046027,nm0034925,Jun Aristorenas,
tt5207270,movie,Nasaan ang Pangako?,Nasaan ang Pangako?,0,1969,\N,\N,\N,nm0807979,"nm0796221,nm5822192",nm0807979,Eddie Rodriguez,
tt5248206,movie,Tamaraw Commandos (Philippine Scouts),Tamaraw Commandos (Philippine Scouts),0,1963,\N,\N,"Action,War",nm0759239,\N,nm0759239,Leroy Salvador,
tt5269628,movie,Franco Negro,Franco Negro,0,1969,\N,\N,"Action,Comedy,Western",nm0158101,nm0158101,nm0158101,Chiquito,
tt5281866,movie,Karate Squad,Karate Squad,0,1964,\N,\N,Action,nm0305182,nm0271485,nm0305182,Eddie Garcia,
tt5303256,movie,Ozareniye,Ozareniye,0,1971,\N,\N,Drama,nm1299001,nm1299001,nm1299001,Vladimir Denisenko,
tt5320650,movie,Jowar Bhata,Jowar Bhata,0,1969,\N,\N,Drama,nm0716845,\N,nm0716845,Khan Ataur Rahman,
tt5345926,movie,Strike!,Strike!,0,1965,\N,\N,Action,nm0719083,nm0062960,nm0719083,Ronald Remy,
tt5352636,movie,Fetne in Boots,Fetne chakmepoosh,0,1972,\N,\N,\N,nm0046848,nm1641347,nm0046848,Homayoon Bahadoran,
tt5373094,movie,Adorable Capucine,Adorable Capucine,0,1967,\N,87,Comedy,nm0196680,nm0196680,nm0196680,Daniel Daert,
tt5375034,movie,Ten Dangerous Shadows,Dah saye khatarnak,0,1966,\N,\N,\N,nm1027782,nm1699849,nm1027782,Amin Amini,
tt5390252,movie,Thunder and Lightning,Ra'ad-o-bargh,0,1971,\N,90,Drama,nm2505083,nm2505083,nm2505083,Farshid Farzan,
tt5433164,movie,Sadyang... Ganyan Lang ang Buhay,Sadyang... Ganyan Lang ang Buhay,0,1965,\N,\N,Drama,nm0719083,"nm0062960,nm0719083",nm0719083,Ronald Remy,
tt5443136,movie,Bagha Bangali,Bagha Bangali,0,1972,\N,\N,War,nm7906417,nm7906419,nm7906417,Anando,
tt5447138,movie,Jian dan,Jian dan,0,1969,\N,\N,Adventure,nm0160927,nm0160927,nm0160927,Chuang Chiao,
tt5471318,movie,Fiesta South America,Fiesta South America,0,1965,\N,\N,"Family,Musical",nm0147261,nm0271485,nm0147261,Tony Cayado,
tt5479602,movie,Ukrali zebru,Ukrali zebru,0,1972,\N,68,"Comedy,Family","nm1729056,nm1350688",nm7936539,nm1350688,Stepan Isaakyan-Serebryakov,
